,LSOA Code,LSOA Name.x,Local Authority Name,WIMD 2019,WIMD 2014 (r),WIMD 2011 score,from14to19,from11to14,from11to19,Of interest
1408,W01001446,Brynmawr 1,Blaenau Gwent,18.10780775,17.72204391,20.05409121,0.38576384,-2.332047304,-1.946283464,
1409,W01001447,Brynmawr 2,Blaenau Gwent,37.73269241,40.03257702,43.94985827,-2.29988461,-3.917281247,-6.217165857,
1410,W01001448,Brynmawr 3,Blaenau Gwent,26.42585895,27.15018822,20.52004147,-0.72432927,6.630146751,5.905817481,
1411,W01001449,Brynmawr 4,Blaenau Gwent,27.13290406,27.48568288,27.89197557,-0.35277882,-0.406292686,-0.759071506,
1125,W01001160,Brynna 1,Rhondda Cynon Taf,7.53659734,8.196752285,10.81528549,-0.660154945,-2.618533202,-3.278688147,
1126,W01001161,Brynna 2,Rhondda Cynon Taf,11.46673263,17.79424522,20.09220436,-6.32751259,-2.297959138,-8.625471728,
10,W01000010,Brynteg,Isle of Anglesey,7.226110719,9.718386267,10.03793038,-2.492275548,-0.319544111,-2.811819659,
955,W01000989,Bryntirion Laleston and Merthyr Mawr 2,Bridgend,6.092857357,8.165371276,9.324493441,-2.072513919,-1.159122165,-3.231636084,
956,W01000990,Bryntirion Laleston and Merthyr Mawr 3,Bridgend,32.53053986,34.53987217,36.34849588,-2.00933231,-1.808623713,-3.817956023,
1453,W01001491,Brynwern,Torfaen,33.43467725,30.27139861,28.12803873,3.16327864,2.143359883,5.306638523,
342,W01000349,Brynyffynnon 1,Wrexham,15.82658867,17.11961961,17.06603834,-1.29303094,0.053581266,-1.239449674,
343,W01000350,Brynyffynnon 2,Wrexham,30.58207922,28.16828167,21.51236085,2.41379755,6.655920817,9.069718367,
252,W01000259,Buckley Bistre East 1,Flintshire,18.5933398,21.84569401,21.20000732,-3.25235421,0.645686695,-2.606667515,
253,W01000260,Buckley Bistre East 2,Flintshire,7.090999668,9.431804474,9.17369126,-2.340804806,0.258113214,-2.082691592,
254,W01000261,Buckley Bistre West 1,Flintshire,7.037845894,10.3850561,10.99198799,-3.347210206,-0.606931893,-3.954142099,
255,W01000262,Buckley Bistre West 2,Flintshire,24.70875842,25.05918609,24.27502861,-0.35042767,0.784157478,0.433729808,
256,W01000263,Buckley Bistre West 3,Flintshire,29.59158623,29.92892843,31.94116442,-0.3373422,-2.012235993,-2.349578193,
257,W01000264,Buckley Mountain 1,Flintshire,5.883606477,8.600284548,9.33048386,-2.716678071,-0.730199312,-3.446877383,
258,W01000265,Buckley Mountain 2,Flintshire,9.068363312,8.036800711,9.404224013,1.031562601,-1.367423302,-0.335860701,
259,W01000266,Buckley Pentrobin 1,Flintshire,7.876751401,12.1793687,10.57182984,-4.302617299,1.607538864,-2.695078435,
260,W01000267,Buckley Pentrobin 2,Flintshire,5.838601436,10.03159146,10.86081901,-4.192990024,-0.829227552,-5.022217576,
261,W01000268,Buckley Pentrobin 3,Flintshire,2.460928849,4.967142467,4.930529216,-2.506213618,0.036613251,-2.469600367,
421,W01000431,Builth 1,Powys,15.17816104,14.61477938,14.01477821,0.56338166,0.600001175,1.163382835,
422,W01000432,Builth 2,Powys,7.105156053,4.140376737,3.517627579,2.964779316,0.622749158,3.587528474,
607,W01000632,Burry Port 1,Carmarthenshire,18.9879898,20.59741092,24.85194275,-1.60942112,-4.25453183,-5.86395295,
608,W01000633,Burry Port 2,Carmarthenshire,30.74629056,29.21459943,32.51095489,1.53169113,-3.296355461,-1.764664331,
609,W01000634,Burry Port 3,Carmarthenshire,13.75429039,11.09763639,14.72932499,2.656654,-3.631688603,-0.975034603,
529,W01000554,Burton,Pembrokeshire,10.1786973,10.57969582,11.17054275,-0.40099852,-0.590846925,-0.991845445,
1656,W01001699,Butetown 1,Cardiff,47.76271497,55.52237351,62.65137625,-7.75965854,-7.129002742,-14.88866128,Y
1029,W01001063,Buttrills 1,Vale of Glamorgan,23.1432888,21.28681531,21.79250413,1.85647349,-0.505688822,1.350784668,
1030,W01001064,Buttrills 2,Vale of Glamorgan,44.44471207,43.22698532,36.60201264,1.21772675,6.62497268,7.84269943,
1031,W01001065,Buttrills 3,Vale of Glamorgan,20.49233919,21.36705594,18.872684,-0.87471675,2.494371941,1.619655191,
1032,W01001066,Buttrills 4,Vale of Glamorgan,22.08943141,27.05973262,20.72215545,-4.97030121,6.337577175,1.367275965,
610,W01000635,Bynea 1,Carmarthenshire,13.06595467,15.45626162,18.37560584,-2.39030695,-2.919344223,-5.309651173,
611,W01000636,Bynea 2,Carmarthenshire,22.25604691,23.06787379,29.48708813,-0.81182688,-6.419214338,-7.231041218,
55,W01000059,Cadnant (Gwynedd),Gwynedd,34.2819223,32.84442629,30.58808869,1.43749601,2.256337602,3.693833612,
11,W01000011,Cadnant (Isle of Anglesey),Isle of Anglesey,11.35808629,7.453010009,8.587105738,3.905076281,-1.134095729,2.770980552,
1033,W01001067,Cadoc 1,Vale of Glamorgan,43.80219068,40.23101198,44.04329309,3.5711787,-3.812281111,-0.241102411,
1034,W01001068,Cadoc 2,Vale of Glamorgan,18.48989263,20.88674681,22.16770547,-2.39685418,-1.280958661,-3.677812841,
1035,W01001069,Cadoc 3,Vale of Glamorgan,38.61771037,36.01415743,33.95109462,2.60355294,2.06306281,4.66661575,
1036,W01001070,Cadoc 4,Vale of Glamorgan,38.58979469,45.53529343,51.05294684,-6.94549874,-5.517653407,-12.46315215,
1037,W01001071,Cadoc 5,Vale of Glamorgan,26.90138822,26.10106105,27.44141452,0.80032717,-1.340353472,-0.540026302,
1038,W01001072,Cadoc 6,Vale of Glamorgan,4.242512461,6.353037597,9.835581487,-2.110525136,-3.48254389,-5.593069026,
876,W01000908,Cadoxton,Neath Port Talbot,8.179763933,6.621566967,6.677097136,1.558196966,-0.055530169,1.502666797,
957,W01000991,Caerau (Bridgend) 1,Bridgend,77.48358129,76.10870631,75.5038747,1.37487498,0.604831607,1.979706587,
958,W01000992,Caerau (Bridgend) 2,Bridgend,62.85413519,63.6475397,64.07226134,-0.79340451,-0.424721641,-1.218126151,
959,W01000993,Caerau (Bridgend) 3,Bridgend,43.81544623,45.41179255,45.8613757,-1.59634632,-0.449583151,-2.045929471,
960,W01000994,Caerau (Bridgend) 4,Bridgend,40.93729158,37.75708506,41.78941763,3.18020652,-4.032332573,-0.852126053,
961,W01000995,Caerau (Bridgend) 5,Bridgend,24.61467776,20.13020993,19.58792051,4.48446783,0.542289417,5.026757247,
1657,W01001702,Caerau (Cardiff) 1,Cardiff,26.43539728,27.74937007,24.27495691,-1.31397279,3.474413156,2.160440366,
1658,W01001703,Caerau (Cardiff) 2,Cardiff,52.05404972,59.03989988,46.37273379,-6.98585016,12.66716609,5.681315932,
1659,W01001704,Caerau (Cardiff) 3,Cardiff,66.61487084,64.64017798,59.89608125,1.97469286,4.744096732,6.718789592,
1660,W01001705,Caerau (Cardiff) 4,Cardiff,40.88804277,38.01189373,37.66303736,2.87614904,0.348856374,3.225005414,
1661,W01001706,Caerau (Cardiff) 5,Cardiff,25.19981981,28.00813367,21.40597479,-2.80831386,6.602158881,3.793845021,
1662,W01001707,Caerau (Cardiff) 6,Cardiff,50.80001028,50.98945776,41.14450163,-0.18944748,9.844956129,9.655508649,
1663,W01001708,Caerau (Cardiff) 7,Cardiff,53.26498631,59.2034023,45.27436793,-5.93841599,13.92903437,7.990618378,
262,W01000269,Caergwrle,Flintshire,13.44992813,14.29262041,15.99690694,-0.84269228,-1.704286533,-2.546978813,
119,W01000124,Caerhun,Conwy,13.37099511,11.87137459,11.40731175,1.49962052,0.464062837,1.963683357,
1581,W01001623,Caerleon 1,Newport,8.995652132,8.159116269,7.617214273,0.836535863,0.541901997,1.37843786,
1582,W01001624,Caerleon 2,Newport,5.819970877,4.842258416,6.429179195,0.977712461,-1.586920779,-0.609208317,
1583,W01001625,Caerleon 3,Newport,12.04865185,7.057903112,7.17025867,4.990748738,-0.112355558,4.87839318,
1584,W01001626,Caerleon 4,Newport,10.75541172,10.93126893,10.12852345,-0.17585721,0.802745478,0.626888268,
1585,W01001627,Caerleon 5,Newport,4.415408708,5.817255702,7.016241185,-1.401846994,-1.198985483,-2.600832477,
1586,W01001628,Caerleon 6,Newport,26.58372942,21.69167971,11.32867,4.89204971,10.36300971,15.25505942,
423,W01000433,Caersws,Powys,15.55418867,14.55323964,14.90172966,1.00094903,-0.348490022,0.652459008,
1504,W01001542,Caerwent,Monmouthshire,9.186185678,9.80176414,8.045300629,-0.615578462,1.756463511,1.140885049,
263,W01000270,Caerwys 1,Flintshire,8.40537306,8.545794126,8.473688935,-0.140421066,0.072105191,-0.068315875,
264,W01000271,Caerwys 2,Flintshire,11.69076489,12.15855169,12.66895963,-0.4677868,-0.51040794,-0.97819474,
1505,W01001543,Caldicot Castle 1,Monmouthshire,7.377766584,3.9788605,5.153724538,3.398906084,-1.174864038,2.224042046,
530,W01000555,Camrose 1,Pembrokeshire,10.99405457,10.61588013,11.4136004,0.37817444,-0.79772027,-0.41954583,
531,W01000556,Camrose 2,Pembrokeshire,13.31835651,12.27503148,12.27612061,1.04332503,-0.001089132,1.042235898,
1664,W01001709,Canton 1,Cardiff,20.93691655,22.16044475,17.93622744,-1.2235282,4.224217311,3.000689111,
1665,W01001710,Canton 2,Cardiff,23.73903756,18.79355198,16.62854153,4.94548558,2.165010447,7.110496027,
1666,W01001711,Canton 3,Cardiff,35.68163428,32.87571782,28.85461563,2.80591646,4.021102186,6.827018646,
1667,W01001712,Canton 4,Cardiff,16.01425201,15.03803799,18.72488089,0.97621402,-3.686842903,-2.710628883,
1668,W01001713,Canton 5,Cardiff,23.71717114,22.29486177,18.45110112,1.42230937,3.843760653,5.266070023,
1669,W01001714,Canton 6,Cardiff,6.951532153,5.760853251,6.243506523,1.190678902,-0.482653272,0.70802563,
1670,W01001715,Canton 7,Cardiff,9.784175232,8.380846434,11.19069252,1.403328798,-2.809846089,-1.406517291,
1671,W01001716,Canton 8,Cardiff,11.89096423,12.97512273,13.17606861,-1.0841585,-0.200945878,-1.285104378,
1672,W01001717,Canton 9,Cardiff,19.27518551,20.02128018,21.24711436,-0.74609467,-1.225834181,-1.971928851,
1506,W01001545,Cantref 1,Monmouthshire,7.238090387,6.572565633,8.557690563,0.665524754,-1.98512493,-1.319600176,
1507,W01001546,Cantref 2,Monmouthshire,33.40850773,32.1600144,30.10288905,1.24849333,2.057125349,3.305618679,
499,W01000522,Capel Dewi,Ceredigion,20.89342647,20.3869651,18.36778991,0.50646137,2.019175188,2.525636558,
120,W01000125,Capelulo,Conwy,12.68410411,12.10229493,10.77277608,0.58180918,1.329518849,1.911328029,
532,W01000557,Carew,Pembrokeshire,11.1803173,11.66903965,11.95854008,-0.48872235,-0.289500429,-0.778222779,
612,W01000637,Carmarthen Town North 1,Carmarthenshire,25.11451587,24.20834846,22.98962677,0.90616741,1.21872169,2.1248891,
613,W01000638,Carmarthen Town North 2,Carmarthenshire,33.64681444,39.0587316,34.80664364,-5.41191716,4.252087956,-1.159829204,
614,W01000639,Carmarthen Town North 3,Carmarthenshire,21.92074659,15.29519818,17.174149,6.62554841,-1.878950822,4.746597588,
615,W01000640,Carmarthen Town North 4,Carmarthenshire,4.00796797,4.918036458,5.883835062,-0.910068488,-0.965798604,-1.875867092,
616,W01000641,Carmarthen Town South 1,Carmarthenshire,31.78173535,29.54404759,26.49242942,2.23768776,3.05161817,5.28930593,
617,W01000642,Carmarthen Town South 2,Carmarthenshire,10.945618,13.15405485,10.8153839,-2.20843685,2.338670951,0.130234101,
618,W01000643,Carmarthen Town West 1,Carmarthenshire,17.67053373,17.86464784,21.85985953,-0.19411411,-3.995211686,-4.189325796,
619,W01000644,Carmarthen Town West 2,Carmarthenshire,9.990331471,9.884571506,11.02849743,0.105759965,-1.143925922,-1.038165957,
620,W01000645,Carmarthen Town West 3,Carmarthenshire,13.33247072,15.03423872,15.10779297,-1.701768,-0.073554252,-1.775322252,
345,W01000352,Cartrefle 1,Wrexham,28.03293767,26.04931167,28.36419087,1.983626,-2.314879198,-0.331253198,
346,W01000353,Cartrefle 2,Wrexham,47.25234126,49.76858992,50.04549704,-2.51624866,-0.276907117,-2.793155777,
1523,W01001564,Castle & Llanfoist Fawr,Monmouthshire,15.3584006,15.9611156,14.64196736,-0.602715,1.319148236,0.716433236,
714,W01000742,Castle 1,Swansea,67.35135084,65.89745657,63.46644656,1.45389427,2.431010015,3.884904285,
715,W01000744,Castle 3,Swansea,37.55244042,37.76579279,37.29030497,-0.21335237,0.475487819,0.262135449,
716,W01000745,Castle 4,Swansea,35.80856042,34.4060875,37.59541885,1.40247292,-3.189331346,-1.786858426,
717,W01000746,Castle 5,Swansea,30.52112452,21.33682631,23.84462482,9.18429821,-2.50779851,6.6764997,
718,W01000747,Castle 6,Swansea,24.32091051,18.53888629,23.49884485,5.78202422,-4.959958556,0.822065664,
719,W01000749,Castle 8,Swansea,23.94583337,25.16583777,36.61523469,-1.2200044,-11.44939692,-12.66940132,
1039,W01001073,Castleland 1,Vale of Glamorgan,41.77499877,45.17702624,43.97420833,-3.40202747,1.20281791,-2.19920956,
1673,W01001718,Cathays 1,Cardiff,18.99637953,14.61340776,11.9914203,4.38297177,2.62198746,7.00495923,
1674,W01001719,Cathays 2,Cardiff,10.66158469,7.220742332,4.339061149,3.440842358,2.881681183,6.322523541,
1675,W01001720,Cathays 3,Cardiff,19.53156649,17.58533163,13.89805503,1.94623486,3.687276598,5.633511458,
1676,W01001721,Cathays 4,Cardiff,18.77667035,11.22637048,10.34276364,7.55029987,0.883606839,8.433906709,
1677,W01001722,Cathays 5,Cardiff,14.20800685,13.94762748,9.010751747,0.26037937,4.936875733,5.197255103,
1678,W01001724,Cathays 6,Cardiff,20.64816921,11.31700174,12.1782755,9.33116747,-0.861273758,8.469893712,
1679,W01001725,Cathays 7,Cardiff,19.15457894,9.73553531,8.713204209,9.41904363,1.022331101,10.44137473,
1680,W01001726,Cathays 8,Cardiff,17.86400044,14.62744169,13.48740882,3.23655875,1.140032874,4.376591624,
347,W01000354,Cefn 1,Wrexham,14.64466217,13.7039198,18.24536978,0.94074237,-4.541449979,-3.600707609,
348,W01000355,Cefn 2,Wrexham,26.4510191,29.25486574,31.25563337,-2.80384664,-2.00076763,-4.80461427,
349,W01000356,Cefn 3,Wrexham,27.88812747,30.74828162,31.36915269,-2.86015415,-0.620871073,-3.481025223,
962,W01000996,Cefn Cribwr,Bridgend,20.46574071,21.57313788,24.13871313,-1.10739717,-2.565575251,-3.672972421,
1314,W01001352,Cefn Fforest 1,Caerphilly,33.80193638,35.25677123,35.66331468,-1.45483485,-0.406543451,-1.861378301,
1315,W01001353,Cefn Fforest 2,Caerphilly,31.65060216,29.59216346,24.0319191,2.0584387,5.560244362,7.618683062,
963,W01000997,Cefn Glas,Bridgend,13.83643106,12.81809342,12.61511194,1.01833764,0.202981482,1.221319122,
12,W01000012,Cefni,Isle of Anglesey,9.351443997,10.75797585,7.749974708,-1.406531853,3.008001142,1.601469289,
621,W01000646,Cenarth,Carmarthenshire,21.52739442,21.81160177,23.06406203,-0.28420735,-1.252460264,-1.536667614,
500,W01000523,Ceulanamaesmawr,Ceredigion,13.83794657,12.24054322,11.3563598,1.59740335,0.884183416,2.481586766,
350,W01000359,Chirk North 1,Wrexham,14.59634567,11.9498242,14.66430518,2.64652147,-2.714480978,-0.067959508,
351,W01000360,Chirk North 2,Wrexham,26.14403941,27.96802389,26.44988951,-1.82398448,1.518134378,-0.305850102,
352,W01000361,Chirk South,Wrexham,18.09271631,17.96326077,15.50221179,0.12945554,2.461048985,2.590504525,
1127,W01001162,Church Village 1,Rhondda Cynon Taf,28.19617685,35.10465961,36.55863859,-6.90848276,-1.453978975,-8.362461735,
424,W01000434,Churchstoke,Powys,16.25358984,13.04289651,11.41413363,3.21069333,1.628762881,4.839456211,
265,W01000272,Cilcain,Flintshire,8.466081422,9.283395889,9.030094293,-0.817314467,0.253301596,-0.564012871,
1128,W01001164,Cilfynydd 1,Rhondda Cynon Taf,20.5089789,20.73005718,21.78228791,-0.22107828,-1.052230725,-1.273309005,
1129,W01001165,Cilfynydd 2,Rhondda Cynon Taf,22.01587848,21.08161752,18.81105118,0.93426096,2.270566341,3.204827301,
533,W01000558,Cilgerran,Pembrokeshire,14.74598316,16.34905434,17.242338,-1.60307118,-0.89328366,-2.49635484,
501,W01000524,Ciliau Aeron,Ceredigion,16.38353536,14.4795282,14.35806616,1.90400716,0.121462041,2.025469201,
622,W01000647,Cilycwm,Carmarthenshire,18.78375477,16.5021114,17.14097106,2.28164337,-0.638859659,1.642783711,
877,W01000909,Cimla 1,Neath Port Talbot,20.58256241,20.88911517,21.06204316,-0.30655276,-0.172927988,-0.479480748,
878,W01000910,Cimla 2,Neath Port Talbot,8.583312315,8.897334921,9.186856774,-0.314022606,-0.289521853,-0.603544459,
879,W01000911,Cimla 3,Neath Port Talbot,7.039618926,7.742891976,7.914012609,-0.70327305,-0.171120633,-0.874393683,
720,W01000750,Clydach 1,Swansea,28.41331293,23.69671689,27.28703778,4.71659604,-3.59032089,1.12627515,
721,W01000751,Clydach 2,Swansea,5.574611096,8.629879659,10.6209354,-3.055268563,-1.991055741,-5.046324304,
722,W01000752,Clydach 3,Swansea,37.24312826,35.8044646,35.03794757,1.43866366,0.766517027,2.205180687,
723,W01000753,Clydach 4,Swansea,23.02089725,21.99407712,22.71908858,1.02682013,-0.72501146,0.30180867,
724,W01000754,Clydach 5,Swansea,21.40721378,21.38603709,21.66878121,0.02117669,-0.282744124,-0.261567434,
534,W01000559,Clydau,Pembrokeshire,19.26642095,17.12437978,17.24224194,2.14204117,-0.117862156,2.024179014,
725,W01000755,Cockett 1,Swansea,19.636385,16.02888239,17.119575,3.60750261,-1.090692607,2.516810003,
726,W01000756,Cockett 2,Swansea,41.03728798,41.43823982,37.41803484,-0.40095184,4.020204984,3.619253144,
727,W01000757,Cockett 3,Swansea,21.14620796,18.25087976,17.8021214,2.8953282,0.44875836,3.34408656,
728,W01000758,Cockett 4,Swansea,14.53138697,13.67782046,13.53955919,0.85356651,0.138261268,0.991827778,
729,W01000759,Cockett 5,Swansea,8.73348777,10.42209706,14.15882234,-1.68860929,-3.736725275,-5.425334565,
730,W01000760,Cockett 6,Swansea,24.76710756,21.46242626,27.49674215,3.3046813,-6.034315894,-2.729634594,
731,W01000761,Cockett 7,Swansea,22.27458985,20.69274415,24.09732371,1.5818457,-3.404579563,-1.822733863,
732,W01000762,Cockett 8,Swansea,42.25104953,41.81426285,38.88710149,0.43678668,2.927161365,3.363948045,
1454,W01001492,Coed Eva,Torfaen,13.46959674,15.04294062,13.1270809,-1.57334388,1.915859722,0.342515842,
880,W01000912,Coedffranc Central 1,Neath Port Talbot,24.86795138,23.66705398,18.3054035,1.2008974,5.361650479,6.562547879,
881,W01000913,Coedffranc Central 2,Neath Port Talbot,23.06387675,19.67570357,17.83175316,3.38817318,1.84395041,5.23212359,
882,W01000914,Coedffranc Central 3,Neath Port Talbot,41.97322449,41.83517879,40.36878271,0.1380457,1.466396079,1.604441779,
883,W01000915,Coedffranc North 1,Neath Port Talbot,18.4189754,15.09393059,14.6230464,3.32504481,0.470884188,3.795928998,
884,W01000916,Coedffranc North 2,Neath Port Talbot,15.4974805,14.96817657,17.38693407,0.52930393,-2.418757496,-1.889453566,
885,W01000917,Coedffranc West,Neath Port Talbot,12.48711665,11.69189654,13.6467585,0.79522011,-1.954861964,-1.159641854,
353,W01000362,Coedpoeth 1,Wrexham,31.2211167,31.51609969,31.10530992,-0.29498299,0.410789772,0.115806782,
354,W01000363,Coedpoeth 2,Wrexham,10.79434833,10.71825087,8.909844524,0.07609746,1.808406346,1.884503806,
355,W01000364,Coedpoeth 3,Wrexham,13.67504969,14.66511994,9.439651798,-0.99007025,5.225468142,4.235397892,
964,W01000998,Coity,Bridgend,10.77776529,8.254071585,7.49175085,2.523693705,0.762320736,3.286014441,
121,W01000126,Colwyn 1,Conwy,9.965373694,10.42592878,10.62977902,-0.460555086,-0.203850241,-0.664405327,
122,W01000127,Colwyn 2,Conwy,44.03155746,27.76258823,32.17784051,16.26896923,-4.415252279,11.85371695,
123,W01000128,Colwyn 3,Conwy,14.60236005,13.99546749,14.73275768,0.60689256,-0.737290186,-0.130397626,
266,W01000273,Connah's Quay Central 1,Flintshire,23.66656944,23.19259937,25.66198719,0.47397007,-2.469387816,-1.995417746,
267,W01000274,Connah's Quay Central 2,Flintshire,40.98906788,43.64430226,38.51703784,-2.65523438,5.127264421,2.472030041,
268,W01000275,Connah's Quay Golftyn 1,Flintshire,10.07165412,12.68721819,14.40429975,-2.61556407,-1.717081557,-4.332645627,
269,W01000276,Connah's Quay Golftyn 2,Flintshire,8.118368728,9.98399169,12.79136727,-1.865622962,-2.807375581,-4.672998543,
270,W01000277,Connah's Quay Golftyn 3,Flintshire,6.756987685,9.96991223,12.16224293,-3.212924545,-2.192330695,-5.40525524,
271,W01000278,Connah's Quay Golftyn 4,Flintshire,41.18370263,40.80985494,46.52633734,0.37384769,-5.716482399,-5.342634709,
272,W01000279,Connah's Quay South 1,Flintshire,9.874805859,10.74811842,10.44222978,-0.873312561,0.305888643,-0.567423918,
273,W01000280,Connah's Quay South 2,Flintshire,7.750688397,10.7577506,11.62217824,-3.007062203,-0.864427643,-3.871489846,
274,W01000281,Connah's Quay South 3,Flintshire,9.495927533,10.22145121,12.2196025,-0.725523677,-1.998151291,-2.723674968,
275,W01000282,Connah's Quay South 4,Flintshire,2.134136712,3.267698651,4.894551594,-1.133561939,-1.626852943,-2.760414882,
276,W01000283,Connah's Quay Wepre,Flintshire,12.66102108,17.77627347,14.6317361,-5.11525239,3.144537375,-1.970715015,
